mmsi,timestamp,latitude,longitude,speed,course,status,ais_active,navigational_status,heading,rot
564065072,2026-03-31T12:34:00Z,56.6767,-77.3411,25.5,269.9,Moored,True,10,134.5,-75.4
505223390,2026-03-21T02:23:00Z,57.4356,60.8621,5.3,306.8,Under Way,False,3,215.9,118.9
204111655,2026-03-22T07:46:00Z,-81.0966,-108.2411,26.6,179.8,Under Way,True,3,314.0,47.9
401032142,2026-12-06T01:52:00Z,43.0453,-158.6246,3.5,61.4,Moored,False,15,26.3,93.4
762178422,2026-08-01T06:12:00Z,64.1094,128.7502,8.5,241.0,Under Way,True,5,122.9,-17.3
275509216,2026-10-13T18:03:00Z,-56.1018,179.9548,20.9,348.3,Moored,False,14,340.3,124.8
600006033,2026-09-30T16:27:00Z,73.9193,-164.8539,5.8,272.4,Moored,True,10,31.1,40.9
486924016,2026-02-23T19:11:00Z,-52.4063,147.0932,16.8,100.5,At Anchor,True,5,253.1,83.9
559968652,2026-04-05T03:38:00Z,-0.6168,-117.3148,11.3,347.1,Moored,True,12,135.3,-93.2
425319931,2026-01-12T05:42:00Z,41.1825,-105.4667,4.8,127.6,Moored,True,2,249.7,81.6
600006033,2026-09-12T20:00:00Z,-4.0909,3.115,14.2,7.5,Under Way,False,8,226.5,-29.5
721604393,2026-06-20T20:56:00Z,28.0675,-13.6167,24.9,250.3,Moored,True,7,104.6,126.9
570937640,2026-10-30T23:34:00Z,-9.2293,158.3421,8.2,74.3,At Anchor,False,3,216.7,-47.7
393509366,2026-02-02T13:37:00Z,88.2178,-171.1296,4.4,229.4,Under Way,False,8,52.5,-44.6
455663655,2026-11-11T22:03:00Z,-16.2691,-59.2866,18.8,319.8,At Anchor,False,0,155.7,30.5
572199062,2026-03-20T08:55:00Z,-38.3566,179.5739,4.9,341.7,Under Way,False,12,322.3,-88.8
587194626,2026-04-10T16:54:00Z,-46.7921,-128.0346,13.7,50.1,Moored,False,14,5.0,-54.7
775416352,2026-12-07T19:53:00Z,23.4088,-61.4454,4.7,251.0,Under Way,True,2,242.3,-94.5
629456642,2026-06-25T18:52:00Z,-19.3084,-37.3653,7.0,130.9,Under Way,True,3,34.5,125.8
659731996,2026-04-09T18:46:00Z,-41.4374,69.0933,16.7,141.3,At Anchor,False,10,228.6,-57.4
684534584,2026-01-11T17:33:00Z,-32.1163,-42.5848,3.7,113.3,At Anchor,False,8,174.9,-126.7
782140749,2026-12-09T15:37:00Z,-20.9535,12.8129,9.9,339.1,Moored,False,0,275.6,-41.1
469514250,2026-09-03T12:38:00Z,-86.4411,4.2712,22.3,241.2,Under Way,True,1,38.2,-116.2
270851441,2026-08-23T06:59:00Z,-19.1216,-143.1625,21.7,75.6,At Anchor,False,4,102.5,-71.0
307986418,2026-02-20T11:47:00Z,-43.7422,-36.3144,22.9,351.9,Moored,False,13,62.5,123.3
570495346,2026-12-09T13:47:00Z,-66.8569,75.4458,14.7,257.4,At Anchor,True,4,284.1,-72.9
399163627,2026-07-06T12:19:00Z,74.9746,-139.484,11.1,1.2,Under Way,False,1,102.2,114.5
469045896,2026-03-30T08:56:00Z,-82.6178,128.8955,13.5,241.7,Moored,False,10,306.2,-79.4
784993050,2026-01-16T05:39:00Z,-22.8481,176.0578,11.4,249.7,At Anchor,True,8,235.9,-120.5
488479599,2026-11-29T19:03:00Z,77.0232,97.8957,13.2,106.9,Moored,True,13,88.6,90.5
768349235,2026-07-13T01:41:00Z,-52.0088,-9.8644,7.7,99.7,Under Way,True,4,35.0,-19.0
642476777,2026-08-26T00:56:00Z,-2.138,-102.4828,25.3,121.7,Moored,False,2,171.1,72.1
455663655,2026-08-03T01:40:00Z,24.0875,-73.0931,15.2,92.4,At Anchor,False,11,38.2,65.5
354615733,2026-04-30T03:22:00Z,40.9652,22.2862,27.5,296.0,Moored,True,5,240.5,25.0
466000944,2026-10-19T19:56:00Z,34.7672,-81.2977,25.6,326.8,Moored,False,10,148.0,32.0
422816465,2026-02-20T18:03:00Z,-42.7356,-69.2407,7.8,148.4,Moored,False,2,234.0,-66.1
642006437,2026-11-02T08:44:00Z,-71.8789,102.816,15.7,156.4,At Anchor,False,11,259.9,-58.7
360833773,2026-03-31T18:16:00Z,-85.7075,111.9153,13.6,135.3,Under Way,False,14,316.4,-8.6
792478979,2026-11-17T14:08:00Z,-80.2048,-92.6302,6.0,268.6,Moored,True,12,298.5,-71.5
679498794,2026-07-22T15:01:00Z,-42.1904,-80.0836,25.2,158.2,Under Way,False,7,154.3,-6.6
775416352,2026-06-24T00:29:00Z,-50.2252,-15.0385,19.2,13.3,Moored,True,1,287.8,-77.1
245760948,2026-05-28T20:10:00Z,-26.2771,-119.1998,2.9,37.9,At Anchor,True,5,332.8,-40.8
236109802,2026-05-13T16:34:00Z,34.1548,-125.329,18.7,81.4,Moored,False,10,131.0,-120.9
764776555,2026-06-18T02:52:00Z,24.1887,3.1716,13.2,4.7,Under Way,True,9,51.8,-20.6
556460612,2026-01-10T20:32:00Z,9.0764,37.9004,20.2,243.7,Moored,True,11,48.1,49.4
648721599,2026-06-07T18:55:00Z,87.7634,-179.2673,27.3,289.8,At Anchor,True,12,242.5,95.3
466000944,2026-09-11T21:42:00Z,49.0671,80.1869,15.0,262.5,Under Way,True,11,329.4,-101.7
641127136,2026-05-26T09:54:00Z,36.6285,58.5618,28.0,152.7,Under Way,False,4,312.9,-32.9
354615733,2026-06-02T03:28:00Z,25.8067,61.0528,0.2,310.7,At Anchor,False,12,100.6,9.7
474561158,2026-04-15T11:32:00Z,-44.0966,23.5488,27.8,182.2,Moored,False,3,303.6,-9.8
683663765,2026-06-09T22:21:00Z,-13.4962,-94.1374,1.8,338.1,At Anchor,True,3,232.2,-19.5
403275944,2026-02-21T09:22:00Z,-8.7233,-19.7284,21.5,269.8,Moored,False,6,98.3,-86.4
766040528,2026-11-15T17:53:00Z,-79.0978,-47.2991,11.9,45.3,Under Way,True,15,250.1,-17.3
763846551,2026-10-13T11:06:00Z,-36.9487,-125.1425,28.1,235.0,At Anchor,True,2,128.8,-38.0
760384526,2026-04-16T04:46:00Z,76.1954,-126.3902,3.8,138.6,Under Way,False,2,307.7,21.2
474561158,2026-12-02T10:59:00Z,54.4345,87.3983,5.3,248.4,Under Way,True,0,37.7,-118.5
429489274,2026-03-30T10:23:00Z,-29.9569,-140.6809,8.7,110.6,At Anchor,False,1,235.3,-18.1
313328800,2026-05-23T05:27:00Z,-12.5899,-90.974,29.3,124.3,Under Way,False,1,302.4,-37.2
425682454,2026-06-06T14:21:00Z,87.6155,154.1509,28.5,0.7,Moored,True,6,204.8,-26.2
335267736,2026-10-03T20:00:00Z,70.2585,79.5388,7.6,5.2,At Anchor,False,4,177.5,-65.6
738742479,2026-08-12T01:57:00Z,-2.915,-143.0467,13.5,296.8,Moored,True,1,120.9,-93.5
764776555,2026-02-24T16:57:00Z,89.0493,82.0816,9.0,79.5,Moored,True,2,199.9,-63.1
619240990,2026-01-31T06:26:00Z,-13.0432,-18.7824,19.5,236.6,Under Way,False,9,140.0,86.1
330948908,2026-08-25T02:18:00Z,-48.1772,-155.4933,15.8,170.2,Moored,True,6,103.5,-87.2
539864913,2026-04-23T15:28:00Z,64.0736,72.9543,1.6,256.9,Moored,False,7,243.4,39.7
368365433,2026-04-02T19:23:00Z,35.3966,175.0863,16.2,269.7,Moored,False,8,196.6,-84.6
283486500,2026-12-31T17:33:00Z,-22.8354,75.8762,8.8,118.2,Under Way,True,3,193.9,65.7
405176063,2026-02-25T01:58:00Z,-21.1692,-3.2857,5.7,44.8,Moored,False,13,43.0,-123.9
679220360,2026-04-13T03:54:00Z,37.6469,17.692,7.7,224.5,At Anchor,True,6,276.4,61.0
345917757,2026-12-30T13:19:00Z,-17.6472,122.6655,13.2,331.9,Under Way,True,3,224.3,19.4
491185579,2026-05-16T10:45:00Z,48.3178,-13.7568,21.4,58.2,Moored,False,12,179.6,-74.0
418216232,2026-02-06T22:54:00Z,31.9297,113.9344,5.1,205.3,At Anchor,True,15,226.2,-110.1
406449637,2026-10-15T22:01:00Z,-35.3871,47.4164,19.2,79.0,Moored,True,7,254.2,-35.7
778903980,2026-06-07T08:41:00Z,14.363,-125.9176,27.4,35.1,Under Way,True,9,25.1,-126.0
573145682,2026-09-08T15:08:00Z,68.232,87.1063,17.4,170.5,Moored,True,12,243.8,98.0
471117456,2026-02-18T11:10:00Z,59.6931,166.3519,18.7,320.4,Moored,True,9,218.5,60.4
466426533,2026-10-09T16:55:00Z,57.7308,84.1781,22.2,268.3,Under Way,False,0,354.6,89.2
469514250,2026-06-20T19:16:00Z,54.9706,-69.8135,21.0,46.6,Under Way,False,8,264.9,38.7
637883177,2026-07-02T00:21:00Z,71.4182,-34.547,8.5,209.8,At Anchor,True,3,250.0,-67.0
668956359,2026-05-18T06:30:00Z,26.4264,116.6441,29.0,156.1,Moored,False,8,300.0,-55.7
794030443,2026-06-14T18:33:00Z,56.2222,89.591,0.6,198.8,Under Way,True,12,277.6,90.1
768467727,2026-11-18T13:25:00Z,69.0394,70.1915,7.1,316.7,At Anchor,False,7,174.2,-105.9
272713588,2026-12-27T17:35:00Z,-67.9452,22.1366,29.7,38.8,Under Way,False,1,268.3,-10.4
284896056,2026-02-11T13:54:00Z,-36.9628,122.8717,21.6,346.5,Under Way,False,4,29.9,-23.2
627568457,2026-02-18T21:14:00Z,49.6116,74.2177,20.7,1.5,At Anchor,False,8,68.5,-124.6
707000071,2026-06-07T05:42:00Z,77.6894,77.421,21.5,88.3,Moored,False,11,262.2,0.1
604101348,2026-08-05T03:04:00Z,22.9077,-65.4477,6.0,230.0,At Anchor,False,5,355.7,-98.1
713738657,2026-04-10T12:21:00Z,-45.4018,51.536,8.5,114.2,Moored,False,13,7.1,53.5
462828696,2026-07-15T13:24:00Z,67.3043,72.1063,6.7,224.7,Moored,True,5,321.1,-13.9
418216232,2026-07-15T10:46:00Z,-71.2217,-139.5089,22.0,18.3,Under Way,False,4,204.5,-82.5
467574402,2026-10-14T10:03:00Z,28.1533,-48.3189,26.2,156.3,At Anchor,False,1,347.7,110.9
675464001,2026-11-24T14:35:00Z,-84.8238,143.9119,4.9,97.4,Moored,False,12,306.4,-107.0
435131361,2026-02-27T20:28:00Z,-20.4487,69.0825,6.8,125.7,Under Way,False,14,44.7,-19.4
753345065,2026-07-05T18:32:00Z,26.423,128.5701,20.6,97.2,Under Way,True,3,291.1,100.9
386428572,2026-03-28T07:49:00Z,13.7928,54.2543,27.6,204.3,Under Way,False,3,9.6,-50.5
364856950,2026-10-09T02:31:00Z,70.1522,20.787,5.4,164.9,At Anchor,False,1,1.5,-84.8
754922447,2026-10-19T08:23:00Z,-4.3413,-27.6774,14.6,312.8,At Anchor,False,4,327.8,-62.3
728594801,2026-01-17T06:41:00Z,-22.0457,101.301,19.4,312.5,Moored,True,15,62.6,54.0
548384565,2026-04-29T18:51:00Z,-76.5962,-143.653,26.5,352.3,Under Way,True,14,89.1,106.5
529630684,2026-02-12T01:07:00Z,16.6013,-14.7363,27.2,347.3,Moored,True,12,263.8,-32.3
225857489,2026-08-17T08:45:00Z,-53.4237,151.3558,25.2,249.8,Moored,True,13,123.9,23.5
278144112,2026-06-14T19:01:00Z,4.6397,35.2959,2.4,33.1,Under Way,True,15,247.4,-57.6
299685327,2026-10-17T09:47:00Z,6.1243,-115.2648,4.2,329.4,Under Way,True,13,15.9,79.7
231663168,2026-09-14T13:16:00Z,46.8965,-73.4053,2.3,327.1,Under Way,False,11,168.9,62.8
652847414,2026-10-04T20:30:00Z,30.6731,-83.2458,26.0,260.4,At Anchor,True,4,65.5,-117.2
525197879,2026-04-30T02:33:00Z,70.7901,175.1207,22.3,1.9,Moored,True,3,249.5,43.4
342429088,2026-07-14T00:03:00Z,-38.6403,-81.1659,0.4,18.5,At Anchor,False,2,298.6,96.2
443338863,2026-07-17T21:37:00Z,-21.8798,164.2392,13.6,181.7,At Anchor,True,7,216.8,-75.5
422816465,2026-08-25T16:14:00Z,17.4318,13.2607,19.2,166.8,Moored,True,15,217.0,-0.3
573145682,2026-09-28T07:15:00Z,-41.7013,154.0188,22.3,217.6,Under Way,False,7,145.1,23.9
723678138,2026-05-07T23:41:00Z,14.8938,-120.9951,0.1,166.0,At Anchor,True,0,165.2,-56.3
797047520,2026-09-18T07:27:00Z,-51.0092,91.0105,12.6,233.4,Under Way,False,14,93.3,78.0
513453764,2026-04-30T14:25:00Z,-55.7241,121.5852,5.2,43.7,At Anchor,False,11,194.3,2.5
260756426,2026-03-18T02:16:00Z,-8.0492,86.7719,15.2,46.9,Moored,True,13,69.3,-45.5
492381951,2026-12-22T15:16:00Z,-82.1186,-82.1264,4.1,265.4,At Anchor,False,0,249.4,-16.7
466000944,2026-07-05T13:13:00Z,-65.4934,83.2884,8.7,74.5,Moored,True,0,229.0,35.5
711942599,2026-08-20T16:45:00Z,-77.4582,100.1595,6.0,170.9,At Anchor,False,8,242.0,-60.1
356273956,2026-11-27T00:40:00Z,67.4083,94.0505,29.0,244.4,Under Way,False,14,251.9,-53.0
557703737,2026-05-15T10:27:00Z,65.7366,68.2514,23.6,160.1,At Anchor,True,11,337.4,-54.6
660140090,2026-02-08T17:57:00Z,-32.4781,-135.8914,11.0,265.4,At Anchor,False,7,166.2,-52.9
286089776,2026-04-09T19:59:00Z,7.358,-13.646,27.7,345.8,Moored,True,11,322.5,68.8
378249098,2026-04-08T06:55:00Z,62.8993,142.2546,21.4,54.4,At Anchor,True,15,280.4,2.6
258846593,2026-09-25T10:50:00Z,-27.74,19.7531,8.8,330.3,Under Way,False,7,103.5,-125.4
350521742,2026-11-14T18:20:00Z,89.7484,17.3722,26.8,122.1,At Anchor,False,13,174.1,-34.9
503603324,2026-04-01T19:27:00Z,-60.9305,126.2921,28.3,169.9,Moored,False,9,206.1,96.5
249974230,2026-09-28T17:51:00Z,26.6234,-32.1447,2.8,13.5,Under Way,False,8,297.9,-106.2
213287515,2026-04-18T19:55:00Z,-0.1991,-45.9089,22.7,324.4,At Anchor,False,8,357.2,-47.9
474003611,2026-05-18T11:17:00Z,-57.1868,52.0055,18.2,129.6,Moored,True,12,336.0,76.5
206220320,2026-11-18T10:07:00Z,-18.7905,-115.8228,12.1,25.2,Moored,False,8,283.2,94.3
761368866,2026-10-17T10:08:00Z,5.3824,159.0383,1.8,191.9,Moored,True,9,71.0,59.0
731337211,2026-12-05T12:13:00Z,-18.2296,87.3856,18.3,66.9,At Anchor,True,15,290.9,80.6
798437882,2026-09-16T13:15:00Z,-80.7436,126.3793,13.6,57.2,At Anchor,True,15,89.9,-44.3
572400748,2026-06-02T13:18:00Z,61.0531,-8.8031,29.0,122.2,Moored,False,2,126.5,0.3
287767589,2026-12-15T21:39:00Z,-1.1746,-159.0197,10.3,8.1,Moored,False,14,325.0,83.6
303568824,2026-06-21T03:32:00Z,-67.6502,72.4123,2.3,11.0,At Anchor,True,8,305.1,111.8
203295373,2026-11-25T13:26:00Z,31.2342,165.7121,4.6,45.1,Under Way,True,3,222.0,69.2
224497350,2026-08-08T17:19:00Z,-6.2574,61.3329,11.2,188.8,Moored,False,4,233.0,5.1
378249098,2026-08-28T08:55:00Z,68.5461,-171.1334,12.2,324.0,Under Way,True,8,230.2,-1.4
675737967,2026-04-15T02:37:00Z,39.8662,79.5166,16.5,179.2,At Anchor,True,13,159.8,115.6
335267736,2026-06-28T04:02:00Z,55.1058,-58.209,27.7,34.7,Moored,False,15,209.5,-18.2
778196639,2026-06-21T23:35:00Z,37.2419,48.0954,18.1,170.6,At Anchor,True,3,47.2,-100.6
641088694,2026-08-29T10:41:00Z,47.0332,84.7955,6.0,301.8,Moored,False,10,282.0,-22.1
792400356,2026-11-02T04:12:00Z,65.7045,-132.8082,23.7,268.0,At Anchor,True,13,340.3,-53.7
245760948,2026-09-12T00:05:00Z,72.4013,162.6688,25.6,264.0,At Anchor,True,6,303.8,18.3
403551997,2026-08-03T00:34:00Z,51.1118,75.4889,18.5,303.2,At Anchor,True,0,95.6,-54.9
421626132,2026-07-03T16:25:00Z,-21.5917,-31.842,14.6,255.3,At Anchor,False,8,194.8,-77.2
429463049,2026-03-25T16:42:00Z,-70.8212,-126.5403,29.4,112.2,At Anchor,True,12,294.3,-7.1
780970320,2026-10-05T23:58:00Z,24.1957,-78.1941,12.9,325.1,At Anchor,True,14,246.0,-71.4
653490597,2026-12-17T14:57:00Z,42.9873,6.7329,2.4,353.5,At Anchor,False,9,5.2,7.1
749313033,2026-10-11T17:41:00Z,24.6819,116.3621,13.4,357.7,Moored,True,9,242.9,-36.7
529630684,2026-03-30T18:32:00Z,-14.9618,55.902,12.7,118.0,Moored,True,12,149.0,88.7
699529355,2026-12-27T08:28:00Z,22.541,-131.3927,12.6,267.3,Under Way,False,13,202.0,-69.5
315113308,2026-10-27T05:52:00Z,-21.2163,88.9382,5.4,95.1,At Anchor,False,1,77.1,105.4
621889321,2026-03-28T03:03:00Z,69.2591,-7.5084,22.1,56.8,Moored,True,11,252.5,-30.9
724638764,2026-07-13T11:56:00Z,-11.9454,-21.2571,8.0,266.0,At Anchor,False,0,293.1,15.2
642979664,2026-09-07T12:57:00Z,-19.505,-150.6556,4.6,70.5,Moored,False,8,78.2,-4.9
318975900,2026-11-25T20:16:00Z,-85.0915,-67.4527,11.7,24.4,Moored,True,1,119.2,-96.6
254059131,2026-01-12T15:23:00Z,-65.5318,-154.7867,13.0,261.3,Under Way,True,9,175.0,84.5
249974230,2026-04-19T01:09:00Z,87.2644,177.7366,0.5,51.4,At Anchor,True,10,10.0,108.6
492428548,2026-08-01T12:49:00Z,21.9071,129.8014,6.7,211.3,Under Way,False,9,189.4,-49.0
482218335,2026-12-29T17:33:00Z,-0.6758,-55.2636,26.6,23.3,Moored,True,8,189.1,-29.7
424210268,2026-05-24T14:57:00Z,-61.7357,101.2942,12.2,209.5,At Anchor,False,3,316.4,42.6
515184149,2026-04-29T11:26:00Z,52.4684,86.8722,5.9,21.5,Under Way,False,13,176.2,-101.6
674133860,2026-02-17T09:18:00Z,59.1031,4.7591,25.0,85.7,Under Way,True,6,168.1,-88.4
301027718,2026-12-09T12:31:00Z,3.264,91.4009,6.9,332.7,Under Way,True,4,190.2,-119.7
364856950,2026-09-15T22:05:00Z,34.8738,129.4097,12.6,108.9,At Anchor,False,5,24.9,76.5
420862582,2026-12-21T08:57:00Z,-67.8894,-141.6953,8.6,131.9,Under Way,True,1,216.1,55.7
520580257,2026-07-28T04:19:00Z,12.1829,134.8352,11.8,191.7,Under Way,False,14,358.0,-76.5
611865374,2026-04-29T19:03:00Z,69.1227,2.8956,2.4,162.5,Moored,True,0,243.3,106.2
580232268,2026-04-10T03:15:00Z,-22.2466,22.3259,24.8,260.7,Under Way,False,12,213.7,-65.5
613973879,2026-03-24T03:57:00Z,44.69,-154.0756,15.5,80.1,Under Way,True,15,320.2,92.2
570452367,2026-07-05T21:51:00Z,-18.1832,-130.5124,23.6,71.9,At Anchor,False,14,80.5,119.5
442995932,2026-05-21T03:53:00Z,-32.6546,-138.5493,29.7,19.3,At Anchor,True,2,229.9,72.3
239547546,2026-02-26T14:16:00Z,23.349,-73.457,0.0,81.2,Moored,True,6,22.6,-50.8
520580257,2026-08-12T07:15:00Z,82.1561,-93.5453,26.9,109.6,Under Way,False,10,185.4,59.1
648657172,2026-02-15T01:54:00Z,-9.4878,4.7725,27.3,323.1,At Anchor,False,13,131.3,-119.4
470359883,2026-08-20T15:53:00Z,-70.7337,136.097,25.6,279.2,Moored,False,13,40.0,111.9
358348599,2026-12-16T21:07:00Z,79.8508,-87.435,13.1,119.7,Moored,True,3,322.6,26.9
572199062,2026-06-02T00:22:00Z,-52.6708,-149.3115,1.6,209.7,Under Way,False,6,329.1,-80.5
266578761,2026-05-11T09:27:00Z,75.7268,33.3168,24.9,35.3,At Anchor,True,8,136.8,27.0
379393743,2026-02-18T04:02:00Z,87.691,-64.3362,11.7,115.0,Under Way,False,13,144.3,102.0
397348659,2026-08-15T23:19:00Z,-80.8813,21.7808,5.1,165.1,Under Way,True,7,346.0,45.9
566098838,2026-03-01T04:17:00Z,45.4367,-52.3914,11.7,326.7,At Anchor,False,14,148.9,-35.3
598230058,2026-06-16T10:09:00Z,61.4946,48.7061,7.7,95.7,Moored,False,3,267.2,-84.0
230810621,2026-03-13T19:20:00Z,-55.7253,35.4465,30.0,359.0,Moored,True,3,186.5,90.5
548124432,2026-12-07T17:53:00Z,-55.1943,-30.3774,15.1,126.8,Under Way,False,10,41.8,98.3
735932992,2026-04-28T21:44:00Z,9.24,72.5413,8.0,70.1,Moored,True,7,346.2,17.0
630752895,2026-09-16T01:47:00Z,32.3664,-52.5648,11.3,176.4,Under Way,True,14,31.9,-36.4
474003611,2026-10-31T06:42:00Z,30.6022,45.8889,3.1,51.9,At Anchor,False,5,141.2,11.9
380494325,2026-06-15T02:23:00Z,86.44,-41.9917,7.6,118.1,Under Way,False,4,47.3,-58.3
796671313,2026-07-23T16:49:00Z,-9.1691,158.5176,1.1,297.8,Moored,False,5,281.4,11.3
647153817,2026-01-02T23:02:00Z,7.188,138.4706,3.2,323.4,Moored,True,10,248.6,-126.8
468051507,2026-05-22T03:46:00Z,12.4797,-158.18,4.3,93.8,Moored,True,10,37.9,-20.7
486924016,2026-06-10T00:30:00Z,68.3189,-10.1272,1.4,70.0,Under Way,False,7,45.7,82.6
602448584,2026-11-23T07:37:00Z,75.7573,-73.728,4.3,314.3,At Anchor,True,0,142.0,-116.5
448911983,2026-01-29T21:23:00Z,-29.2806,118.6567,28.8,335.2,Moored,True,3,147.8,-65.6
763973816,2026-12-27T02:59:00Z,-43.9477,152.5021,27.7,259.9,Moored,True,5,11.0,6.7
674904608,2026-01-27T17:04:00Z,19.5689,86.7299,3.6,78.0,Moored,True,7,218.8,48.8
608090942,2026-01-25T09:48:00Z,83.3466,162.7352,11.8,7.2,Under Way,True,9,354.2,-21.3
609473975,2026-09-09T01:09:00Z,13.5896,36.9528,0.3,257.7,Under Way,True,9,165.0,99.4
642979664,2026-01-09T22:58:00Z,38.4907,-177.374,17.4,352.3,At Anchor,False,10,223.5,106.3
767793733,2026-04-18T06:13:00Z,18.0117,35.3636,10.7,355.4,Moored,True,7,10.3,72.9
796002514,2026-11-15T12:21:00Z,-22.4698,40.3118,17.7,325.8,At Anchor,False,6,199.4,7.4
363951510,2026-06-21T15:51:00Z,30.1427,-76.6887,17.1,2.9,At Anchor,False,9,283.1,-0.9
403401992,2026-07-11T21:54:00Z,-31.6546,175.9273,2.8,88.0,Under Way,False,6,258.9,33.3
358348599,2026-06-09T17:54:00Z,-71.923,169.4195,23.1,95.7,At Anchor,True,0,113.1,-48.2
441462536,2026-11-01T06:49:00Z,30.1401,153.9184,26.8,105.4,Moored,False,8,277.7,-88.4
274897537,2026-09-11T09:39:00Z,68.8714,-128.1298,21.7,78.6,Moored,False,12,207.2,-77.3
660008982,2026-11-08T18:46:00Z,62.8767,172.5222,14.6,298.1,At Anchor,False,8,34.1,-119.1
519121293,2026-01-16T09:51:00Z,64.4116,-172.9831,6.8,119.5,Moored,False,7,98.8,55.7
570495346,2026-08-24T10:43:00Z,45.0467,-111.049,15.7,36.6,Moored,False,2,283.6,-64.8
252789184,2026-11-03T04:34:00Z,10.4287,-77.0798,16.7,80.8,At Anchor,False,3,142.1,-48.0
607056461,2026-06-01T11:06:00Z,51.2818,-123.2203,4.4,354.0,Moored,True,8,136.7,-35.0
284896056,2026-03-28T18:32:00Z,41.9197,-140.7156,17.0,41.0,Under Way,True,11,224.4,38.2
646035868,2026-11-02T01:38:00Z,32.1785,54.5374,19.7,5.0,Under Way,False,13,199.2,-87.5
544913102,2026-09-04T08:06:00Z,-83.7671,-64.1498,12.7,138.1,Moored,True,7,9.7,-53.1
766277551,2026-11-02T07:10:00Z,79.663,91.5606,30.0,29.7,Moored,False,14,0.8,-116.1
417287774,2026-12-23T05:19:00Z,55.986,-89.6497,10.8,239.4,Moored,False,4,36.3,46.6
238178908,2026-07-27T20:10:00Z,60.9207,107.0659,20.8,221.2,At Anchor,True,3,227.8,58.8
613708156,2026-05-12T17:35:00Z,-47.04,-84.2587,29.6,194.2,Moored,True,11,3.0,7.2
305790946,2026-06-15T07:20:00Z,71.2794,-153.0246,6.4,123.8,Under Way,True,8,15.0,-0.8
714252611,2026-04-10T07:29:00Z,-80.5488,98.0682,8.9,322.5,At Anchor,False,1,249.3,-63.3
531282226,2026-08-23T01:15:00Z,83.1877,78.7717,7.5,180.0,At Anchor,False,3,110.1,-10.8
697745795,2026-12-29T20:19:00Z,44.8266,-112.3691,26.0,221.6,Under Way,False,9,16.6,-27.2
504143081,2026-08-02T07:09:00Z,-10.6646,17.9673,28.0,177.6,Under Way,True,0,175.9,9.9
721604393,2026-08-02T08:32:00Z,-81.3121,68.2887,13.7,185.2,Moored,True,9,254.2,9.9
211617904,2026-11-05T05:28:00Z,-79.2651,138.2555,12.7,295.8,Moored,True,3,352.7,-121.9
549787961,2026-09-24T06:35:00Z,14.3121,28.4341,15.3,241.5,At Anchor,True,2,349.3,-23.7
504143081,2026-12-20T10:48:00Z,-18.0004,57.7777,8.3,94.0,Under Way,False,5,129.5,-121.4
634142832,2026-02-25T11:00:00Z,50.6965,-38.8408,4.1,195.3,Under Way,False,13,250.3,-4.4
598468769,2026-09-14T07:04:00Z,69.9271,-3.0164,1.7,14.3,Moored,True,13,321.7,-19.7
522451298,2026-01-02T22:30:00Z,53.4877,85.9754,13.0,345.7,Moored,False,7,179.9,-80.1
391158344,2026-02-27T07:07:00Z,37.9337,36.1013,18.1,141.0,Moored,True,15,161.2,-112.0
680476451,2026-12-19T15:56:00Z,-32.9187,69.1728,28.2,128.0,Moored,False,12,18.6,-98.2
744192701,2026-09-27T13:34:00Z,50.9589,60.7313,3.8,320.5,Moored,True,13,180.5,-100.9
425682454,2026-08-28T21:22:00Z,-29.3755,-86.9324,24.0,281.7,Moored,False,3,87.4,-97.3
493976714,2026-06-25T13:32:00Z,-5.0093,109.1574,6.7,149.0,Under Way,True,10,192.2,16.4
564065072,2026-06-12T11:14:00Z,70.8166,14.8099,8.5,282.8,At Anchor,True,2,268.5,4.1
469045896,2026-03-15T01:19:00Z,-13.0864,-6.6801,5.0,176.9,At Anchor,False,8,62.8,-104.5
299685327,2026-12-22T23:57:00Z,73.3064,147.909,14.1,138.4,At Anchor,False,2,221.8,-76.6
281753993,2026-02-07T14:26:00Z,-35.704,93.1649,12.1,348.5,Under Way,True,1,120.5,-35.5
378984233,2026-06-26T10:23:00Z,68.5508,-145.1674,0.6,328.0,Under Way,True,9,328.0,-1.8
328293597,2026-06-16T17:40:00Z,-35.32,-30.9812,13.0,260.5,At Anchor,False,11,193.0,124.5
733587569,2026-05-20T17:53:00Z,59.0695,-40.6528,0.2,126.2,Under Way,True,12,38.0,-117.4
611865374,2026-06-06T12:15:00Z,-71.3551,-15.807,15.6,225.3,Moored,True,15,95.6,-33.1
264651594,2026-04-17T12:21:00Z,-59.235,43.6047,1.1,150.5,Under Way,False,1,345.9,-110.1
468051507,2026-06-25T08:10:00Z,-7.5183,-30.1417,23.1,143.1,At Anchor,True,6,127.0,76.2
520580257,2026-08-27T13:25:00Z,85.8995,-74.5846,8.1,305.7,At Anchor,False,5,224.6,112.8
729794426,2026-10-15T03:15:00Z,-76.5015,-123.7456,4.3,274.0,Under Way,False,9,20.7,-79.7
573145682,2026-07-14T10:34:00Z,82.9778,62.2087,10.8,249.8,Moored,False,15,154.5,-70.3
417287774,2026-04-08T17:17:00Z,47.7186,69.2479,3.6,351.0,At Anchor,False,11,309.2,44.8
641208534,2026-08-10T12:37:00Z,75.6564,114.7646,24.8,27.5,Moored,False,8,222.9,-109.0
