mmsi,mean_frequency,std_frequency,mean_bandwidth,mean_power,mean_signal_strength,mean_noise_level,mean_snr,mean_lat,mean_lon,nb_signatures,name,flag,type,mean_cfo_hz
620300412,161.974844,0.00015592,24.73,12.5,-71.7,-126.0,54.3,19.07032,-8.163499999999999,5,NAVIRE-0412,Panama,Container Ship,-155.9
621733378,161.975189,0.00018867,25.1,12.5,-72.9,-126.0,53.2,-11.485475,-85.6269125,8,NAVIRE-3378,Singapore,General Cargo,188.7
621889321,162.025003,2.71e-06,25.42,12.5,-73.3,-126.0,52.7,15.8427,171.4179,1,NAVIRE-9321,France,Container Ship,2.7
624645703,162.025149,0.00014949,25.0,12.5,-72.2,-126.0,53.8,5.456128571428569,-16.306700000000003,7,NAVIRE-5703,Liberia,Tanker,149.5
624716449,162.025095,9.548e-05,24.57,12.5,-73.8,-126.0,52.2,-8.753980000000002,-20.803259999999995,5,NAVIRE-6449,Marshall Islands,General Cargo,95.5
624983313,162.025012,1.2e-05,24.43,12.5,-73.0,-126.0,53.0,-8.63895,72.968475,4,NAVIRE-3313,Marshall Islands,Container Ship,12.0
625178192,161.974873,0.00012724,25.45,12.5,-73.5,-126.0,52.5,36.42466666666667,11.834766666666669,3,NAVIRE-8192,Singapore,Passenger Ship,-127.2
625441675,162.025083,8.295e-05,24.5,12.5,-72.5,-126.0,53.5,76.5306,110.0971,1,NAVIRE-1675,Marshall Islands,Passenger Ship,83.0
625555616,161.975021,2.109e-05,25.48,12.5,-73.5,-126.0,52.5,-40.0742875,-4.1647124999999985,8,NAVIRE-5616,Panama,Tanker,21.1
627568457,162.025052,5.197e-05,24.87,12.5,-73.5,-126.0,52.6,1.331040000000001,-16.288960000000003,5,NAVIRE-8457,France,Container Ship,52.0
628571464,161.975275,0.00027523,24.9,12.5,-73.2,-126.0,52.8,36.318625,-5.4848499999999945,4,NAVIRE-1464,China,Passenger Ship,275.2
629456642,161.975212,0.00021171,24.71,12.5,-73.4,-126.0,52.6,36.9241,122.3845,1,NAVIRE-6642,Bahamas,Passenger Ship,211.7
629607462,161.975043,4.318e-05,24.98,12.5,-71.7,-126.0,54.4,-39.361,60.9954,4,NAVIRE-7462,Panama,Bulk Carrier,43.2
629949963,162.025188,0.00018832,25.54,12.5,-71.9,-126.0,54.1,-52.884,-38.8789,2,NAVIRE-9963,France,Passenger Ship,188.3
630180360,161.974918,8.165e-05,25.27,12.5,-73.5,-126.0,52.6,35.4641,-3.7141,6,NAVIRE-0360,Panama,Container Ship,-81.7
630611193,162.02497,2.998e-05,25.13,12.5,-71.7,-126.0,54.3,-36.960025,-100.281975,4,NAVIRE-1193,Marshall Islands,Bulk Carrier,-30.0
630752895,162.02514,0.00014024,24.77,2.0,-79.9,-126.0,46.2,-13.838385714285716,-13.2703,7,NAVIRE-2895,China,Fishing Vessel,140.2
630842944,161.974815,0.00018546,25.51,12.5,-73.1,-126.0,52.9,-28.35106,-10.041659999999991,5,NAVIRE-2944,USA,Container Ship,-185.5
630898988,161.975144,0.00014397,24.86,12.5,-71.2,-126.0,54.8,-12.656033333333331,-60.37893333333334,3,NAVIRE-8988,China,Tanker,144.0
631257671,162.025039,3.935e-05,24.78,12.5,-73.2,-126.0,52.8,2.3236200000000005,7.164859999999999,5,NAVIRE-7671,Bahamas,Passenger Ship,39.3
632129532,161.9752,0.00019989,24.67,2.0,-79.6,-126.0,46.4,3.110733333333334,3.4017222222222205,9,NAVIRE-9532,Denmark,Fishing Vessel,199.9
632636162,161.974885,0.00011511,24.84,2.0,-80.8,-126.0,45.2,13.488550000000002,-7.7929666666666675,6,NAVIRE-6162,USA,Fishing Vessel,-115.1
632924730,161.974815,0.00018514,24.74,2.0,-81.1,-126.0,45.0,40.2926,-39.65905,4,NAVIRE-4730,Malta,Fishing Vessel,-185.1
633114101,162.025175,0.00017462,25.14,12.5,-71.9,-126.0,54.2,20.78663333333333,46.77763333333334,3,NAVIRE-4101,China,Container Ship,174.6
634057757,162.025028,2.765e-05,25.08,12.5,-71.5,-126.0,54.5,-13.8593,-8.440600000000003,3,NAVIRE-7757,Liberia,Passenger Ship,27.7
634142832,161.975155,0.00015468,25.26,12.5,-73.7,-126.0,52.3,11.92262,20.746040000000004,5,NAVIRE-2832,Singapore,Tanker,154.7
636086009,162.025013,1.335e-05,25.04,12.5,-72.8,-126.0,53.2,-0.2586999999999992,-51.12364,5,NAVIRE-6009,Liberia,General Cargo,13.3
636613948,161.974937,6.258e-05,25.4,12.5,-71.8,-126.0,54.2,13.36302,-1.1559199999999985,5,NAVIRE-3948,Liberia,Container Ship,-62.6
636673685,162.024931,6.901e-05,24.21,12.5,-73.6,-126.0,52.4,-1.9377400000000025,52.11922,5,NAVIRE-3685,Malta,Passenger Ship,-69.0
637173265,162.025055,5.489e-05,25.16,12.5,-72.3,-126.0,53.7,-70.6719,-161.9717,1,NAVIRE-3265,Denmark,Bulk Carrier,54.9
637825183,162.025194,0.0001937,25.22,2.0,-80.5,-126.0,45.6,19.981866666666672,-23.505566666666663,3,NAVIRE-5183,Marshall Islands,Fishing Vessel,193.7
637883177,162.024969,3.118e-05,24.42,12.5,-73.4,-126.0,52.6,16.12225714285714,-52.00462857142857,7,NAVIRE-3177,Panama,Tanker,-31.2
638790258,161.975056,5.643e-05,25.65,12.5,-71.8,-126.0,54.3,21.5449875,40.5134375,8,NAVIRE-0258,Liberia,General Cargo,56.4
639076915,162.025056,5.577e-05,25.22,12.5,-71.9,-126.0,54.1,-15.009133333333333,-18.107466666666664,6,NAVIRE-6915,Liberia,Container Ship,55.8
641088694,161.974985,1.517e-05,25.09,12.5,-72.2,-126.0,53.8,-36.11981666666667,-5.278399999999995,6,NAVIRE-8694,Singapore,General Cargo,-15.2
641127136,161.974923,7.668e-05,24.94,12.5,-73.7,-126.0,52.3,14.102783333333337,-30.563883333333333,6,NAVIRE-7136,Bahamas,General Cargo,-76.7
641208534,161.974961,3.857e-05,25.55,12.5,-72.7,-126.0,53.3,-10.07524,-58.39702,5,NAVIRE-8534,Malta,Container Ship,-38.6
641636735,162.024941,5.858e-05,24.62,12.5,-71.6,-126.0,54.5,12.774339999999995,-44.34092,5,NAVIRE-6735,France,Bulk Carrier,-58.6
641942797,162.024957,4.305e-05,25.22,12.5,-71.2,-126.0,54.8,-4.98138,53.34146,5,NAVIRE-2797,Marshall Islands,Passenger Ship,-43.0
642006437,162.024945,5.465e-05,25.17,12.5,-72.9,-126.0,53.1,26.701466666666665,90.48683333333334,3,NAVIRE-6437,Marshall Islands,Bulk Carrier,-54.7
642476777,162.024983,1.746e-05,25.22,2.0,-79.4,-126.0,46.6,-69.7999,-24.041766666666664,3,NAVIRE-6777,China,Fishing Vessel,-17.5
642530542,161.975147,0.00014743,24.83,12.5,-72.9,-126.0,53.1,33.60523333333334,17.489033333333328,3,NAVIRE-0542,Liberia,General Cargo,147.4
642979664,161.97503,3.015e-05,25.17,12.5,-71.3,-126.0,54.7,-5.4188,-10.703933333333334,3,NAVIRE-9664,Singapore,Passenger Ship,30.2
643668564,161.97513,0.00013044,25.15,2.0,-80.6,-126.0,45.4,-5.352185714285713,45.95187142857143,7,NAVIRE-8564,France,Fishing Vessel,130.4
643906365,162.024974,2.611e-05,25.61,12.5,-71.8,-126.0,54.2,38.860216666666666,100.02821666666668,6,NAVIRE-6365,Malta,Container Ship,-26.1
644494022,161.974737,0.00026302,24.98,12.5,-73.7,-126.0,52.3,27.226033333333337,-85.18253333333334,6,NAVIRE-4022,Singapore,Container Ship,-263.0
645040370,161.975123,0.00012312,25.17,12.5,-71.8,-126.0,54.2,-0.6476250000000009,41.550250000000005,4,NAVIRE-0370,Liberia,Tanker,123.1
645475822,161.974953,4.657e-05,25.37,12.5,-72.1,-126.0,53.9,23.83192857142857,-5.481385714285714,7,NAVIRE-5822,Singapore,Tanker,-46.6
646035868,161.974969,3.055e-05,24.86,12.5,-72.4,-126.0,53.6,-24.3912,12.35445,2,NAVIRE-5868,Singapore,Container Ship,-30.5
647153817,162.024977,2.257e-05,24.82,12.5,-72.1,-126.0,53.9,-41.8289,126.742,1,NAVIRE-3817,China,General Cargo,-22.6
647288961,162.024836,0.000164,25.37,12.5,-73.0,-126.0,53.0,32.7909,28.3122,3,NAVIRE-8961,Denmark,Container Ship,-164.0
647506411,162.025022,2.152e-05,25.18,2.0,-79.5,-126.0,46.5,-25.2734,96.0032,1,NAVIRE-6411,Marshall Islands,Fishing Vessel,21.5
647805776,161.974914,8.638e-05,24.92,12.5,-73.5,-126.0,52.5,19.83695,44.81,4,NAVIRE-5776,Bahamas,Bulk Carrier,-86.4
647830647,162.025041,4.074e-05,25.15,12.5,-73.0,-126.0,53.1,-6.673577777777778,27.39617777777778,9,NAVIRE-0647,Panama,Bulk Carrier,40.7
647913365,162.025228,0.00022776,24.99,2.0,-80.6,-126.0,45.4,-32.5287,41.46476666666667,6,NAVIRE-3365,France,Fishing Vessel,227.8
648657172,161.97492,8.045e-05,25.0,12.5,-73.6,-126.0,52.4,19.05015,-81.68697499999999,4,NAVIRE-7172,Denmark,Container Ship,-80.4
648721599,162.025004,4.25e-06,24.88,12.5,-72.7,-126.0,53.3,-16.15622,-24.031600000000005,5,NAVIRE-1599,Panama,Passenger Ship,4.3
649179064,161.974844,0.00015597,24.81,12.5,-72.2,-126.0,53.8,-24.547099999999997,-0.3829800000000006,5,NAVIRE-9064,Panama,Tanker,-156.0
649886379,162.025091,9.085e-05,24.6,12.5,-72.2,-126.0,53.8,59.4851,2.795599999999993,2,NAVIRE-6379,USA,General Cargo,90.8
650238672,161.97523,0.00022995,25.0,12.5,-72.5,-126.0,53.5,19.2141,17.213624999999997,8,NAVIRE-8672,Singapore,Container Ship,229.9
652343612,161.975136,0.00013592,25.16,12.5,-73.6,-126.0,52.4,-8.261724999999998,-16.68515,4,NAVIRE-3612,USA,General Cargo,135.9
652847414,161.975034,3.359e-05,25.33,12.5,-71.5,-126.0,54.5,-14.7688,18.887279999999997,5,NAVIRE-7414,Malta,Tanker,33.6
652949635,162.024954,4.582e-05,25.55,12.5,-73.7,-126.0,52.4,17.542125,-86.790025,4,NAVIRE-9635,Singapore,Bulk Carrier,-45.8
653490597,162.024959,4.088e-05,24.95,2.0,-80.5,-126.0,45.5,7.52666,-7.034580000000003,5,NAVIRE-0597,Singapore,Fishing Vessel,-40.9
654243705,162.025066,6.594e-05,25.38,12.5,-72.5,-126.0,53.5,29.24416,-8.383369999999996,10,NAVIRE-3705,USA,Container Ship,65.9
656481138,161.975009,8.94e-06,25.19,2.0,-79.2,-126.0,46.8,-30.661975,36.873000000000005,8,NAVIRE-1138,Panama,Fishing Vessel,8.9
656938489,162.025,3.3e-07,25.27,12.5,-71.7,-126.0,54.3,42.8482,59.2483,1,NAVIRE-8489,Panama,Tanker,-0.3
657721811,162.025059,5.858e-05,24.95,12.5,-71.3,-126.0,54.7,15.078257142857144,7.599014285714291,7,NAVIRE-1811,China,Passenger Ship,58.6
659248773,162.024874,0.0001258,25.32,2.0,-79.2,-126.0,46.8,9.52568,-42.9233,5,NAVIRE-8773,Malta,Fishing Vessel,-125.8
659326175,162.024883,0.00011729,25.01,12.5,-73.6,-126.0,52.5,14.2294125,23.150475,8,NAVIRE-6175,Liberia,Bulk Carrier,-117.3
659731996,161.975072,7.219e-05,25.32,12.5,-72.3,-126.0,53.8,7.90314,-18.92598,5,NAVIRE-1996,Bahamas,Tanker,72.2
660008982,161.974967,3.347e-05,25.35,12.5,-71.8,-126.0,54.2,-2.3151899999999994,41.86935999999999,10,NAVIRE-8982,Marshall Islands,Tanker,-33.5
660103569,162.025024,2.352e-05,24.95,12.5,-72.6,-126.0,53.5,-44.08095,41.2286,6,NAVIRE-3569,Liberia,Container Ship,23.5
660140090,161.97506,5.956e-05,24.98,12.5,-72.6,-126.0,53.4,10.706275000000002,15.270900000000005,4,NAVIRE-0090,France,Passenger Ship,59.6
660326323,162.025188,0.00018813,25.04,12.5,-72.8,-126.0,53.2,6.807783333333336,-29.111783333333335,6,NAVIRE-6323,Singapore,General Cargo,188.1
660617716,161.974992,8.38e-06,25.08,12.5,-73.2,-126.0,52.8,11.5913,-44.36006666666666,3,NAVIRE-7716,Denmark,General Cargo,-8.4
661759768,161.974929,7.139e-05,25.17,12.5,-73.6,-126.0,52.5,-5.847228571428573,29.1025,7,NAVIRE-9768,Singapore,General Cargo,-71.4
662348240,161.9752,0.00019981,24.87,12.5,-71.5,-126.0,54.5,27.09725,17.044900000000002,2,NAVIRE-8240,Denmark,Passenger Ship,199.8
664640837,162.025139,0.00013925,24.73,12.5,-71.4,-126.0,54.6,16.1307375,-54.656675,8,NAVIRE-0837,Singapore,Container Ship,139.3
665043604,161.975232,0.00023242,25.04,12.5,-73.6,-126.0,52.4,8.08156,42.70620000000001,5,NAVIRE-3604,China,Tanker,232.4
665395794,161.974786,0.00021386,24.88,2.0,-81.7,-126.0,44.3,-23.0608,32.449333333333335,3,NAVIRE-5794,Marshall Islands,Fishing Vessel,-213.9
666033258,161.97498,1.982e-05,24.99,12.5,-71.4,-126.0,54.6,36.03954,14.565320000000003,5,NAVIRE-3258,Panama,Bulk Carrier,-19.8
666126066,161.975123,0.00012342,25.08,12.5,-72.8,-126.0,53.2,-19.331225000000003,-35.68437499999999,4,NAVIRE-6066,Liberia,Passenger Ship,123.4
667225274,161.975081,8.134e-05,25.1,12.5,-72.1,-126.0,53.9,26.104825,-9.729075,4,NAVIRE-5274,Denmark,General Cargo,81.3
667673622,161.975009,8.76e-06,24.96,12.5,-73.5,-126.0,52.5,-6.754433333333334,-31.9156,6,NAVIRE-3622,Denmark,Container Ship,8.8
667865493,162.025042,4.159e-05,25.76,12.5,-72.9,-126.0,53.1,-7.167411111111111,16.61752222222222,9,NAVIRE-5493,Marshall Islands,Passenger Ship,41.6
668956359,162.025036,3.592e-05,25.51,12.5,-73.1,-126.0,53.0,-5.3347428571428575,-25.118957142857145,7,NAVIRE-6359,Malta,General Cargo,35.9
669664879,162.024967,3.303e-05,24.97,12.5,-73.6,-126.0,52.4,-19.0753,2.5914499999999947,4,NAVIRE-4879,Liberia,Container Ship,-33.0
671354147,162.025026,2.628e-05,24.82,2.0,-80.5,-126.0,45.5,11.270033333333336,-10.208066666666664,6,NAVIRE-4147,Singapore,Fishing Vessel,26.3
671439793,162.025218,0.00021767,24.97,12.5,-71.4,-126.0,54.6,16.50945,-107.60325,2,NAVIRE-9793,China,General Cargo,217.7
671793762,161.974788,0.0002125,24.9,12.5,-72.9,-126.0,53.1,-6.061449999999999,-33.5828,2,NAVIRE-3762,Singapore,Tanker,-212.5
674133860,161.975054,5.415e-05,25.28,12.5,-72.1,-126.0,53.9,8.840439999999997,-139.03928000000002,5,NAVIRE-3860,France,General Cargo,54.2
674904608,161.975042,4.227e-05,25.07,12.5,-73.5,-126.0,52.5,-11.334266666666666,-51.52193333333333,3,NAVIRE-4608,USA,Tanker,42.3
675065379,162.025025,2.494e-05,24.46,12.5,-73.3,-126.0,52.7,-21.4237,37.0447625,8,NAVIRE-5379,Panama,Passenger Ship,24.9
675342430,161.975124,0.00012423,25.2,12.5,-72.3,-126.0,53.7,-23.292150000000003,-23.992200000000004,4,NAVIRE-2430,Marshall Islands,Container Ship,124.2
675632623,162.025051,5.147e-05,24.43,12.5,-71.8,-126.0,54.2,-24.914525,50.365825,4,NAVIRE-2623,Malta,Tanker,51.5
675737967,162.025196,0.00019626,24.85,12.5,-71.8,-126.0,54.2,6.0468,118.1012,1,NAVIRE-7967,Malta,Tanker,196.3
677561700,161.974974,2.65e-05,24.84,12.5,-71.7,-126.0,54.3,-31.4995,31.158733333333338,6,NAVIRE-1700,USA,General Cargo,-26.5
677959191,162.025025,2.489e-05,25.07,12.5,-71.4,-126.0,54.6,-36.78038333333333,11.63953333333333,6,NAVIRE-9191,Denmark,Bulk Carrier,24.9
678158398,161.974879,0.00012121,25.05,12.5,-73.7,-126.0,52.3,-3.2459374999999984,13.282724999999996,8,NAVIRE-8398,France,Tanker,-121.2
678673276,161.975145,0.00014481,25.18,12.5,-72.5,-126.0,53.6,-4.656000000000002,-72.223025,4,NAVIRE-3276,Liberia,Passenger Ship,144.8
679220360,161.975043,4.298e-05,24.98,12.5,-73.6,-126.0,52.5,27.939925,-19.560775000000007,4,NAVIRE-0360,Marshall Islands,Bulk Carrier,43.0
679498794,161.975038,3.785e-05,25.16,12.5,-73.0,-126.0,53.1,-20.64925,8.649825,4,NAVIRE-8794,Marshall Islands,Bulk Carrier,37.8
679504462,161.975032,3.156e-05,24.91,2.0,-79.3,-126.0,46.7,-13.84075,-44.46723333333333,6,NAVIRE-4462,France,Fishing Vessel,31.6
679668591,162.025047,4.679e-05,24.77,12.5,-71.5,-126.0,54.5,-1.9744750000000004,-37.737399999999994,4,NAVIRE-8591,USA,Container Ship,46.8
680213971,162.024644,0.00035594,24.91,12.5,-73.4,-126.0,52.6,-29.06075,6.181550000000001,4,NAVIRE-3971,USA,Bulk Carrier,-355.9
680476451,162.02495,4.953e-05,25.07,12.5,-71.3,-126.0,54.7,9.930171428571429,15.837514285714288,7,NAVIRE-6451,Denmark,Passenger Ship,-49.5
682698033,162.025006,6.02e-06,25.05,12.5,-73.1,-126.0,52.9,-7.73571,-31.2599,10,NAVIRE-8033,Malta,Bulk Carrier,6.0
683276186,161.975339,0.00033865,24.95,12.5,-72.5,-126.0,53.5,-13.54212,30.860719999999997,5,NAVIRE-6186,Bahamas,Bulk Carrier,338.7
683402053,162.025032,3.248e-05,25.01,2.0,-79.9,-126.0,46.1,6.64375,15.274700000000005,6,NAVIRE-2053,France,Fishing Vessel,32.5
683663765,162.025102,0.00010198,25.34,12.5,-73.3,-126.0,52.7,22.304139999999997,56.90916,5,NAVIRE-3765,Denmark,Passenger Ship,102.0
684534584,161.974957,4.258e-05,25.0,12.5,-71.7,-126.0,54.3,-19.567742857142857,-20.1897,7,NAVIRE-4584,Malta,General Cargo,-42.6
685694091,162.025002,1.94e-06,25.02,12.5,-73.1,-126.0,53.0,57.87539999999999,1.449900000000002,3,NAVIRE-4091,Denmark,Passenger Ship,1.9
686208585,162.024919,8.072e-05,24.82,12.5,-72.4,-126.0,53.6,29.3685,-44.258875,4,NAVIRE-8585,Bahamas,General Cargo,-80.7
686834541,162.024985,1.461e-05,24.75,2.0,-81.4,-126.0,44.6,-41.627,38.65503333333333,3,NAVIRE-4541,Singapore,Fishing Vessel,-14.6
687486089,162.025167,0.00016747,24.6,12.5,-73.8,-126.0,52.2,-10.43718,-16.14342,5,NAVIRE-6089,Marshall Islands,Bulk Carrier,167.5
688105049,162.024979,2.063e-05,24.87,2.0,-80.4,-126.0,45.6,-2.3794428571428563,43.3035,7,NAVIRE-5049,Malta,Fishing Vessel,-20.6
689796314,161.9749,0.00010019,25.18,12.5,-72.8,-126.0,53.2,5.879814285714285,6.396285714285715,7,NAVIRE-6314,Bahamas,General Cargo,-100.2
691566561,162.025009,9.27e-06,24.82,12.5,-71.4,-126.0,54.6,-13.1866,-60.325775,4,NAVIRE-6561,Malta,Tanker,9.3
692604640,161.974987,1.256e-05,24.8,12.5,-73.7,-126.0,52.3,-24.368214285714284,59.45908571428571,7,NAVIRE-4640,Malta,Passenger Ship,-12.6
693467838,161.975045,4.532e-05,25.06,12.5,-72.8,-126.0,53.3,-11.430509999999998,-33.102560000000004,10,NAVIRE-7838,Singapore,Tanker,45.3
694118682,161.974893,0.00010729,24.75,12.5,-71.6,-126.0,54.4,-25.791125,26.12735,4,NAVIRE-8682,France,General Cargo,-107.3
696020593,162.025024,2.441e-05,24.83,12.5,-72.2,-126.0,53.9,-11.41105,57.48775,4,NAVIRE-0593,Marshall Islands,Container Ship,24.4
697499423,162.024799,0.0002009,25.3,12.5,-72.3,-126.0,53.7,59.8605,15.311799999999998,4,NAVIRE-9423,Singapore,General Cargo,-200.9
697745795,162.024835,0.00016527,24.56,12.5,-73.5,-126.0,52.5,-0.1333749999999982,68.85510000000001,4,NAVIRE-5795,Bahamas,General Cargo,-165.3
698666723,162.025061,6.095e-05,24.88,2.0,-79.7,-126.0,46.3,42.5033,87.32153333333333,3,NAVIRE-6723,USA,Fishing Vessel,60.9
699245737,162.025137,0.00013667,25.45,12.5,-71.6,-126.0,54.4,-16.674777777777777,21.58874444444444,9,NAVIRE-5737,Singapore,Tanker,136.7
699529355,162.024884,0.00011644,25.42,12.5,-71.5,-126.0,54.5,1.8402,-38.91702,5,NAVIRE-9355,Malta,Bulk Carrier,-116.4
699922387,162.024994,5.53e-06,24.92,12.5,-72.8,-126.0,53.2,-20.2055,78.9772,6,NAVIRE-2387,Singapore,General Cargo,-5.5
701852009,162.025103,0.00010279,24.69,2.0,-81.5,-126.0,44.5,-21.946766666666665,14.78415,6,NAVIRE-2009,Denmark,Fishing Vessel,102.8
702708383,162.024979,2.059e-05,24.48,12.5,-72.5,-126.0,53.6,25.326166666666666,-49.02375,6,NAVIRE-8383,Liberia,Bulk Carrier,-20.6
703637316,161.975082,8.213e-05,24.85,12.5,-72.6,-126.0,53.4,8.537925,64.413925,8,NAVIRE-7316,Denmark,Bulk Carrier,82.1
704661953,162.024926,7.358e-05,25.67,12.5,-73.2,-126.0,52.8,3.212450000000004,-28.7797,2,NAVIRE-1953,Malta,General Cargo,-73.6
704843269,162.024958,4.244e-05,25.1,12.5,-71.6,-126.0,54.4,-11.254625,70.0748875,8,NAVIRE-3269,Bahamas,Tanker,-42.4
705561223,162.025075,7.5e-05,25.16,2.0,-81.6,-126.0,44.4,-9.68851111111111,6.931211111111112,9,NAVIRE-1223,France,Fishing Vessel,75.0
706491378,161.975061,6.082e-05,25.04,2.0,-81.1,-126.0,44.9,-1.863100000000001,-35.823825,8,NAVIRE-1378,Panama,Fishing Vessel,60.8
707000071,162.025006,5.97e-06,24.99,12.5,-73.8,-126.0,52.2,-19.52865,-53.825425,4,NAVIRE-0071,China,Passenger Ship,6.0
708338175,162.024898,0.00010176,24.73,12.5,-73.5,-126.0,52.5,-1.921125,-76.404175,4,NAVIRE-8175,USA,General Cargo,-101.8
711942599,162.02511,0.00011016,24.8,12.5,-73.7,-126.0,52.3,-3.0401999999999982,62.2844,4,NAVIRE-2599,Marshall Islands,Tanker,110.2
713738657,162.025044,4.402e-05,25.16,12.5,-73.1,-126.0,52.9,29.04376,40.58638,5,NAVIRE-8657,China,Passenger Ship,44.0
714252611,162.024968,3.156e-05,25.1,2.0,-80.8,-126.0,45.2,33.365833333333335,-51.90155000000001,6,NAVIRE-2611,Denmark,Fishing Vessel,-31.6
715406233,162.024982,1.81e-05,25.69,12.5,-73.7,-126.0,52.3,20.1126,94.21466666666667,3,NAVIRE-6233,Panama,Passenger Ship,-18.1
716823280,161.974854,0.0001463,24.89,12.5,-71.6,-126.0,54.4,-1.9951250000000016,-21.3791,4,NAVIRE-3280,China,Container Ship,-146.3
717151265,162.025019,1.939e-05,24.89,12.5,-72.6,-126.0,53.4,-10.07472,-3.719359999999996,5,NAVIRE-1265,Denmark,Bulk Carrier,19.4
718413378,161.975017,1.689e-05,25.15,12.5,-73.2,-126.0,52.9,-38.3117,-142.3549,1,NAVIRE-3378,Singapore,Tanker,16.9
719643596,161.975239,0.00023928,24.82,2.0,-80.1,-126.0,45.9,28.74975,-13.932650000000002,2,NAVIRE-3596,Malta,Fishing Vessel,239.3
720463075,162.02517,0.00017004,25.36,12.5,-73.3,-126.0,52.7,21.9973,27.2739,3,NAVIRE-3075,China,Bulk Carrier,170.0
720519326,161.975008,7.61e-06,24.95,12.5,-72.8,-126.0,53.2,2.8421899999999987,-22.693,10,NAVIRE-9326,France,Container Ship,7.6
721604393,162.02502,1.956e-05,24.57,12.5,-72.2,-126.0,53.8,14.39012,58.90336,5,NAVIRE-4393,Denmark,Tanker,19.6
722197210,161.975057,5.667e-05,25.02,2.0,-80.9,-126.0,45.2,-26.78032,-76.87302,5,NAVIRE-7210,France,Fishing Vessel,56.7
722440326,161.97502,2.039e-05,24.83,12.5,-72.5,-126.0,53.5,19.91442,-130.76736,5,NAVIRE-0326,Panama,General Cargo,20.4
722847112,161.974802,0.00019845,25.18,12.5,-73.5,-126.0,52.6,-17.1921,83.395,2,NAVIRE-7112,USA,Tanker,-198.4
722908274,161.975067,6.683e-05,25.41,12.5,-72.2,-126.0,53.9,12.816979999999996,14.038880000000006,5,NAVIRE-8274,France,Container Ship,66.8
723636831,162.025254,0.00025374,24.89,12.5,-71.9,-126.0,54.1,-16.117366666666666,-0.559066666666664,6,NAVIRE-6831,China,General Cargo,253.7
723678138,161.975016,1.576e-05,25.03,12.5,-71.4,-126.0,54.6,-5.4380999999999995,-11.864366666666664,6,NAVIRE-8138,Malta,Container Ship,15.8
723722389,162.025003,3.37e-06,25.04,12.5,-73.2,-126.0,52.9,47.9784,25.274033333333332,3,NAVIRE-2389,Denmark,Container Ship,3.4
724448480,161.975099,9.882e-05,25.12,2.0,-81.7,-126.0,44.4,26.606149999999996,2.2832999999999997,2,NAVIRE-8480,France,Fishing Vessel,98.8
724638764,161.975083,8.305e-05,25.05,12.5,-71.7,-126.0,54.4,16.5502,-101.75695,2,NAVIRE-8764,France,Passenger Ship,83.0
725306361,162.025094,9.421e-05,24.82,12.5,-73.7,-126.0,52.3,8.589383333333332,30.62788333333333,6,NAVIRE-6361,Denmark,General Cargo,94.2
726467074,161.974998,2.38e-06,24.92,12.5,-73.6,-126.0,52.5,10.453525000000004,17.719849999999997,4,NAVIRE-7074,Marshall Islands,Bulk Carrier,-2.4
727206661,162.02495,5.03e-05,25.14,12.5,-71.7,-126.0,54.3,2.5584571428571428,30.725157142857142,7,NAVIRE-6661,USA,Passenger Ship,-50.3
727417459,162.025083,8.272e-05,25.25,2.0,-79.9,-126.0,46.1,-0.9340333333333344,50.72383333333333,3,NAVIRE-7459,Liberia,Fishing Vessel,82.7
728358748,161.975088,8.789e-05,24.83,12.5,-73.6,-126.0,52.4,10.0743,-25.596949999999996,6,NAVIRE-8748,Liberia,Tanker,87.9
728594801,162.025002,1.5e-06,25.63,12.5,-73.3,-126.0,52.7,-22.110180000000003,-37.685,5,NAVIRE-4801,Malta,Tanker,1.5
729794426,161.975128,0.00012806,25.48,12.5,-72.1,-126.0,53.9,-24.30485,-78.41156666666667,6,NAVIRE-4426,Panama,General Cargo,128.1
729801011,162.025104,0.0001037,25.12,12.5,-73.7,-126.0,52.3,8.3079,64.80785,2,NAVIRE-1011,Malta,Passenger Ship,103.7
729834349,162.024887,0.00011323,24.5,12.5,-73.6,-126.0,52.4,-5.941225,40.84185,4,NAVIRE-4349,Liberia,Bulk Carrier,-113.2
729874439,162.02497,2.981e-05,24.18,12.5,-72.9,-126.0,53.1,18.646925,-27.971675,8,NAVIRE-4439,Singapore,Passenger Ship,-29.8
730358706,161.97509,9.04e-05,25.22,12.5,-71.6,-126.0,54.4,-2.7639833333333343,21.81515,6,NAVIRE-8706,China,Passenger Ship,90.4
731337211,162.025132,0.00013209,25.05,2.0,-81.4,-126.0,44.6,17.698240000000002,34.55726,5,NAVIRE-7211,Malta,Fishing Vessel,132.1
733587569,162.025116,0.00011591,25.01,12.5,-73.1,-126.0,52.9,0.5855249999999996,26.944899999999997,4,NAVIRE-7569,France,General Cargo,115.9
733723778,161.975112,0.00011242,24.77,12.5,-71.6,-126.0,54.4,2.3280000000000007,-40.30006,5,NAVIRE-3778,Denmark,Container Ship,112.4
735319356,161.97495,5.02e-05,25.25,12.5,-72.3,-126.0,53.7,14.505866666666668,58.602833333333336,6,NAVIRE-9356,USA,Container Ship,-50.2
735932992,161.974875,0.00012496,24.9,12.5,-73.6,-126.0,52.4,39.2297,63.43974000000001,5,NAVIRE-2992,USA,Bulk Carrier,-125.0
